filename,split,class,stage
brown_spot_130.jpg,train,brown_spot,Healthy
brown_spot_038.jpg,train,brown_spot,Healthy
brown_spot_158.jpg,train,brown_spot,Healthy
brown_spot_194.jpg,train,brown_spot,Healthy
brown_spot_002.jpg,train,brown_spot,Healthy
brown_spot_053.jpg,train,brown_spot,Healthy
brown_spot_150.jpg,train,brown_spot,Healthy
brown_spot_131.jpg,train,brown_spot,Healthy
brown_spot_152.jpg,train,brown_spot,Healthy
brown_spot_104.jpg,train,brown_spot,Healthy
brown_spot_100.jpg,train,brown_spot,Healthy
brown_spot_117.jpg,train,brown_spot,Healthy
brown_spot_088.jpg,train,brown_spot,Healthy
brown_spot_075.jpg,train,brown_spot,Healthy
brown_spot_122.jpg,train,brown_spot,Healthy
brown_spot_200.jpg,train,brown_spot,Healthy
brown_spot_021.jpg,train,brown_spot,Healthy
brown_spot_189.jpg,train,brown_spot,Healthy
brown_spot_072.jpg,train,brown_spot,Healthy
brown_spot_107.jpg,train,brown_spot,Healthy
brown_spot_015.jpg,train,brown_spot,Healthy
brown_spot_093.jpg,train,brown_spot,Healthy
brown_spot_180.jpg,train,brown_spot,Healthy
brown_spot_103.jpg,train,brown_spot,Healthy
sooty_mold_170.jpg,train,sooty_mold,Healthy
sooty_mold_098.jpg,train,sooty_mold,Healthy
sooty_mold_032.jpg,train,sooty_mold,Healthy
sooty_mold_013.jpg,train,sooty_mold,Healthy
sooty_mold_036.jpg,train,sooty_mold,Healthy
sooty_mold_120.jpg,train,sooty_mold,Healthy
sooty_mold_043.jpg,train,sooty_mold,Healthy
sooty_mold_190.jpg,train,sooty_mold,Healthy
sooty_mold_091.jpg,train,sooty_mold,Healthy
sooty_mold_137.jpg,train,sooty_mold,Healthy
sooty_mold_052.jpg,train,sooty_mold,Healthy
sooty_mold_128.jpg,train,sooty_mold,Healthy
sooty_mold_163.jpg,train,sooty_mold,Healthy
sooty_mold_042.jpg,train,sooty_mold,Healthy
sooty_mold_119.jpg,train,sooty_mold,Healthy
sooty_mold_114.jpg,train,sooty_mold,Healthy
sooty_mold_027.jpg,train,sooty_mold,Healthy
sooty_mold_140.jpg,train,sooty_mold,Healthy
sooty_mold_101.jpg,train,sooty_mold,Healthy
sooty_mold_112.jpg,train,sooty_mold,Healthy
sooty_mold_003.jpeg,train,sooty_mold,Healthy
sooty_mold_078.jpg,train,sooty_mold,Healthy
sooty_mold_047.jpg,train,sooty_mold,Healthy
sooty_mold_188.jpg,train,sooty_mold,Healthy
sooty_mold_192.jpg,train,sooty_mold,Healthy
sooty_mold_086.jpg,train,sooty_mold,Healthy
sooty_mold_162.jpg,train,sooty_mold,Healthy
sooty_mold_037.jpg,train,sooty_mold,Healthy
sooty_mold_191.jpg,train,sooty_mold,Healthy
sooty_mold_062.jpg,train,sooty_mold,Healthy
sooty_mold_023.jpg,train,sooty_mold,Healthy
sooty_mold_142.jpg,train,sooty_mold,Healthy
sooty_mold_102.jpg,train,sooty_mold,Healthy
sooty_mold_034.jpg,train,sooty_mold,Healthy
sooty_mold_012.jpg,train,sooty_mold,Healthy
sooty_mold_195.jpg,train,sooty_mold,Healthy
sooty_mold_160.jpg,train,sooty_mold,Healthy
sooty_mold_007.jpg,train,sooty_mold,Healthy
sooty_mold_028.jpg,train,sooty_mold,Healthy
sooty_mold_121.jpg,train,sooty_mold,Healthy
sooty_mold_005.jpeg,train,sooty_mold,Healthy
sooty_mold_033.jpg,train,sooty_mold,Healthy
sooty_mold_143.jpg,train,sooty_mold,Healthy
sooty_mold_146.jpg,train,sooty_mold,Healthy
sooty_mold_110.jpg,train,sooty_mold,Healthy
sooty_mold_145.jpg,train,sooty_mold,Healthy
sooty_mold_011.jpg,train,sooty_mold,Healthy
sooty_mold_063.jpg,train,sooty_mold,Healthy
sooty_mold_113.jpg,train,sooty_mold,Healthy
sooty_mold_147.jpg,train,sooty_mold,Healthy
sooty_mold_167.jpg,train,sooty_mold,Healthy
sooty_mold_001.jpeg,train,sooty_mold,Healthy
sooty_mold_199.jpg,train,sooty_mold,Healthy
sooty_mold_154.jpg,train,sooty_mold,Healthy
sooty_mold_071.jpg,train,sooty_mold,Healthy
sooty_mold_124.jpg,train,sooty_mold,Healthy
sooty_mold_065.jpg,train,sooty_mold,Healthy
sooty_mold_045.jpg,train,sooty_mold,Healthy
sooty_mold_164.jpg,train,sooty_mold,Healthy
sooty_mold_029.jpg,train,sooty_mold,Healthy
sooty_mold_041.jpg,train,sooty_mold,Healthy
sooty_mold_109.jpg,train,sooty_mold,Healthy
sooty_mold_156.jpg,train,sooty_mold,Healthy
sooty_mold_157.jpg,train,sooty_mold,Healthy
sooty_mold_026.jpg,train,sooty_mold,Healthy
sooty_mold_024.jpg,train,sooty_mold,Healthy
sooty_mold_185.jpg,train,sooty_mold,Healthy
sooty_mold_148.jpg,train,sooty_mold,Healthy
sooty_mold_082.jpg,train,sooty_mold,Healthy
sooty_mold_040.jpg,train,sooty_mold,Healthy
sooty_mold_169.jpg,train,sooty_mold,Healthy
sooty_mold_048.jpg,train,sooty_mold,Healthy
sooty_mold_095.jpg,train,sooty_mold,Healthy
sooty_mold_155.jpg,train,sooty_mold,Healthy
sooty_mold_044.jpg,train,sooty_mold,Healthy
sooty_mold_139.jpg,train,sooty_mold,Healthy
sooty_mold_004.jpeg,train,sooty_mold,Healthy
sooty_mold_106.jpg,train,sooty_mold,Healthy
sooty_mold_054.jpg,train,sooty_mold,Healthy
sooty_mold_134.jpg,train,sooty_mold,Healthy
sooty_mold_181.jpg,train,sooty_mold,Healthy
sooty_mold_179.jpg,train,sooty_mold,Healthy
sooty_mold_186.jpg,train,sooty_mold,Healthy
sooty_mold_050.jpg,train,sooty_mold,Healthy
sooty_mold_081.jpg,train,sooty_mold,Healthy
sooty_mold_035.jpg,train,sooty_mold,Healthy
sooty_mold_008.jpeg,train,sooty_mold,Healthy
sooty_mold_111.jpg,train,sooty_mold,Healthy
sooty_mold_092.jpg,train,sooty_mold,Healthy
sooty_mold_084.jpg,train,sooty_mold,Healthy
sooty_mold_177.jpg,train,sooty_mold,Healthy
sooty_mold_182.jpg,train,sooty_mold,Healthy
sooty_mold_090.jpg,train,sooty_mold,Healthy
sooty_mold_009.jpeg,train,sooty_mold,Healthy
sooty_mold_014.jpg,train,sooty_mold,Healthy
sooty_mold_060.jpg,train,sooty_mold,Healthy
sooty_mold_172.jpg,train,sooty_mold,Healthy
sooty_mold_132.jpg,train,sooty_mold,Healthy
sooty_mold_018.jpg,train,sooty_mold,Healthy
sooty_mold_073.jpg,train,sooty_mold,Healthy
sooty_mold_176.jpg,train,sooty_mold,Healthy
sooty_mold_135.jpg,train,sooty_mold,Healthy
sooty_mold_168.jpg,train,sooty_mold,Healthy
sooty_mold_184.jpg,train,sooty_mold,Healthy
sooty_mold_064.jpg,train,sooty_mold,Healthy
sooty_mold_055.jpg,train,sooty_mold,Healthy
sooty_mold_108.jpg,train,sooty_mold,Healthy
sooty_mold_051.jpg,train,sooty_mold,Healthy
sooty_mold_197.jpg,train,sooty_mold,Healthy
sooty_mold_059.jpg,train,sooty_mold,Healthy
sooty_mold_049.jpg,train,sooty_mold,Healthy
sooty_mold_089.jpg,train,sooty_mold,Healthy
sooty_mold_022.jpg,train,sooty_mold,Healthy
sooty_mold_058.jpg,train,sooty_mold,Healthy
sooty_mold_161.jpg,train,sooty_mold,Healthy
sooty_mold_193.jpg,train,sooty_mold,Healthy
sooty_mold_130.jpg,train,sooty_mold,Healthy
sooty_mold_038.jpg,train,sooty_mold,Healthy
sooty_mold_158.jpg,train,sooty_mold,Healthy
sooty_mold_194.jpg,train,sooty_mold,Healthy
sooty_mold_002.jpeg,train,sooty_mold,Healthy
sooty_mold_053.jpg,train,sooty_mold,Healthy
sooty_mold_150.jpg,train,sooty_mold,Healthy
sooty_mold_131.jpg,train,sooty_mold,Healthy
sooty_mold_152.jpg,train,sooty_mold,Healthy
sooty_mold_104.jpg,train,sooty_mold,Healthy
sooty_mold_100.jpg,train,sooty_mold,Healthy
sooty_mold_117.jpg,train,sooty_mold,Healthy
sooty_mold_088.jpg,train,sooty_mold,Healthy
sooty_mold_075.jpg,train,sooty_mold,Healthy
sooty_mold_122.jpg,train,sooty_mold,Healthy
sooty_mold_200.jpg,train,sooty_mold,Healthy
sooty_mold_021.jpg,train,sooty_mold,Healthy
sooty_mold_189.jpg,train,sooty_mold,Healthy
sooty_mold_072.jpg,train,sooty_mold,Healthy
sooty_mold_107.jpg,train,sooty_mold,Healthy
sooty_mold_015.jpg,train,sooty_mold,Healthy
sooty_mold_093.jpg,train,sooty_mold,Healthy
sooty_mold_180.jpg,train,sooty_mold,Healthy
sooty_mold_103.jpg,train,sooty_mold,Healthy
healthy_leaf_085.jpg,validation,healthy,Healthy
healthy_leaf_057.jpg,validation,healthy,Healthy
healthy_leaf_066.jpg,validation,healthy,Healthy
healthy_leaf_074.jpg,validation,healthy,Healthy
healthy_leaf_183.jpg,validation,healthy,Healthy
healthy_leaf_056.jpg,validation,healthy,Healthy
healthy_leaf_127.jpg,validation,healthy,Healthy
healthy_leaf_198.jpg,validation,healthy,Healthy
healthy_leaf_138.jpg,validation,healthy,Healthy
healthy_leaf_133.jpg,validation,healthy,Healthy
healthy_leaf_123.jpg,validation,healthy,Healthy
healthy_leaf_016.jpg,validation,healthy,Healthy
healthy_leaf_017.jpg,validation,healthy,Healthy
healthy_leaf_031.jpg,validation,healthy,Healthy
healthy_leaf_020.jpg,validation,healthy,Healthy
healthy_leaf_077.jpg,validation,healthy,Healthy
healthy_leaf_105.jpg,validation,healthy,Healthy
healthy_leaf_094.jpg,validation,healthy,Healthy
healthy_leaf_087.jpg,validation,healthy,Healthy
healthy_leaf_067.jpg,validation,healthy,Healthy
healthy_leaf_149.jpg,validation,healthy,Healthy
healthy_leaf_083.jpg,validation,healthy,Healthy
healthy_leaf_097.jpg,validation,healthy,Healthy
healthy_leaf_125.jpg,validation,healthy,Healthy
healthy_leaf_171.jpg,validation,healthy,Healthy
healthy_leaf_039.jpg,validation,healthy,Healthy
healthy_leaf_187.jpg,validation,healthy,Healthy
healthy_leaf_126.jpg,validation,healthy,Healthy
healthy_leaf_174.jpg,validation,healthy,Healthy
healthy_leaf_165.jpg,validation,healthy,Healthy
leaf_rust_085.jpg,validation,leaf_rust,Healthy
leaf_rust_057.jpg,validation,leaf_rust,Healthy
leaf_rust_066.jpg,validation,leaf_rust,Healthy
leaf_rust_074.jpg,validation,leaf_rust,Healthy
leaf_rust_183.jpg,validation,leaf_rust,Healthy
leaf_rust_056.jpg,validation,leaf_rust,Healthy
leaf_rust_127.jpg,validation,leaf_rust,Healthy
leaf_rust_198.jpg,validation,leaf_rust,Healthy
leaf_rust_138.jpg,validation,leaf_rust,Healthy
leaf_rust_133.jpg,validation,leaf_rust,Healthy
leaf_rust_123.jpg,validation,leaf_rust,Healthy
leaf_rust_016.jpg,validation,leaf_rust,Healthy
leaf_rust_017.jpg,validation,leaf_rust,Healthy
leaf_rust_031.jpg,validation,leaf_rust,Healthy
leaf_rust_020.jpg,validation,leaf_rust,Healthy
leaf_rust_077.jpg,validation,leaf_rust,Healthy
leaf_rust_105.jpg,validation,leaf_rust,Healthy
leaf_rust_094.jpg,validation,leaf_rust,Healthy
leaf_rust_087.jpg,validation,leaf_rust,Healthy
leaf_rust_067.jpg,validation,leaf_rust,Healthy
leaf_rust_149.jpg,validation,leaf_rust,Healthy
leaf_rust_083.jpg,validation,leaf_rust,Healthy
leaf_rust_097.jpg,validation,leaf_rust,Healthy
leaf_rust_125.jpg,validation,leaf_rust,Healthy
leaf_rust_171.jpg,validation,leaf_rust,Healthy
leaf_rust_039.jpg,validation,leaf_rust,Healthy
leaf_rust_187.jpg,validation,leaf_rust,Healthy
leaf_rust_126.jpg,validation,leaf_rust,Healthy
leaf_rust_174.jpg,validation,leaf_rust,Healthy
leaf_rust_165.jpg,validation,leaf_rust,Healthy
leaf_spot_085.jpg,validation,leaf_spot,Healthy
leaf_spot_057.jpg,validation,leaf_spot,Healthy
leaf_spot_066.jpg,validation,leaf_spot,Healthy
leaf_spot_074.jpg,validation,leaf_spot,Healthy
leaf_spot_183.jpg,validation,leaf_spot,Healthy
leaf_spot_056.jpg,validation,leaf_spot,Healthy
leaf_spot_127.jpg,validation,leaf_spot,Healthy
leaf_spot_198.jpg,validation,leaf_spot,Healthy
leaf_spot_138.jpg,validation,leaf_spot,Healthy
leaf_spot_133.jpg,validation,leaf_spot,Healthy
leaf_spot_123.jpg,validation,leaf_spot,Healthy
leaf_spot_016.jpg,validation,leaf_spot,Healthy
leaf_spot_017.jpg,validation,leaf_spot,Healthy
leaf_spot_031.jpg,validation,leaf_spot,Healthy
leaf_spot_020.jpg,validation,leaf_spot,Healthy
leaf_spot_077.jpg,validation,leaf_spot,Healthy
leaf_spot_105.jpg,validation,leaf_spot,Healthy
leaf_spot_094.jpg,validation,leaf_spot,Healthy
leaf_spot_087.jpg,validation,leaf_spot,Healthy
leaf_spot_067.jpg,validation,leaf_spot,Healthy
leaf_spot_149.jpg,validation,leaf_spot,Healthy
leaf_spot_083.jpg,validation,leaf_spot,Healthy
leaf_spot_097.jpg,validation,leaf_spot,Healthy
leaf_spot_125.jpg,validation,leaf_spot,Healthy
leaf_spot_171.jpg,validation,leaf_spot,Healthy
leaf_spot_039.jpg,validation,leaf_spot,Healthy
leaf_spot_187.jpg,validation,leaf_spot,Healthy
leaf_spot_126.jpg,validation,leaf_spot,Healthy
leaf_spot_174.jpg,validation,leaf_spot,Healthy
leaf_spot_165.jpg,validation,leaf_spot,Healthy
brown_spot_085.jpg,validation,brown_spot,Healthy
brown_spot_057.jpg,validation,brown_spot,Healthy
brown_spot_066.jpg,validation,brown_spot,Healthy
brown_spot_074.jpg,validation,brown_spot,Healthy
brown_spot_183.jpg,validation,brown_spot,Healthy
brown_spot_056.jpg,validation,brown_spot,Healthy
brown_spot_127.jpg,validation,brown_spot,Healthy
brown_spot_198.jpg,validation,brown_spot,Healthy
brown_spot_138.jpg,validation,brown_spot,Healthy
brown_spot_133.jpg,validation,brown_spot,Healthy
brown_spot_123.jpg,validation,brown_spot,Healthy
brown_spot_016.jpg,validation,brown_spot,Healthy
brown_spot_017.jpg,validation,brown_spot,Healthy
brown_spot_031.jpg,validation,brown_spot,Healthy
brown_spot_020.jpg,validation,brown_spot,Healthy
brown_spot_077.jpg,validation,brown_spot,Healthy
brown_spot_105.jpg,validation,brown_spot,Healthy
brown_spot_094.jpg,validation,brown_spot,Healthy
brown_spot_087.jpg,validation,brown_spot,Healthy
brown_spot_067.jpg,validation,brown_spot,Healthy
brown_spot_149.jpg,validation,brown_spot,Healthy
brown_spot_083.jpg,validation,brown_spot,Healthy
brown_spot_097.jpg,validation,brown_spot,Healthy
brown_spot_125.jpg,validation,brown_spot,Healthy
brown_spot_171.jpg,validation,brown_spot,Healthy
brown_spot_039.jpg,validation,brown_spot,Healthy
brown_spot_187.jpg,validation,brown_spot,Healthy
brown_spot_126.jpg,validation,brown_spot,Healthy
brown_spot_174.jpg,validation,brown_spot,Healthy
brown_spot_165.jpg,validation,brown_spot,Healthy
sooty_mold_085.jpg,validation,sooty_mold,Healthy
sooty_mold_057.jpg,validation,sooty_mold,Healthy
sooty_mold_066.jpg,validation,sooty_mold,Healthy
sooty_mold_074.jpg,validation,sooty_mold,Healthy
sooty_mold_183.jpg,validation,sooty_mold,Healthy
sooty_mold_056.jpg,validation,sooty_mold,Healthy
sooty_mold_127.jpg,validation,sooty_mold,Healthy
sooty_mold_198.jpg,validation,sooty_mold,Healthy
sooty_mold_138.jpg,validation,sooty_mold,Healthy
sooty_mold_133.jpg,validation,sooty_mold,Healthy
sooty_mold_123.jpg,validation,sooty_mold,Healthy
sooty_mold_016.jpg,validation,sooty_mold,Healthy
sooty_mold_017.jpg,validation,sooty_mold,Healthy
sooty_mold_031.jpg,validation,sooty_mold,Healthy
sooty_mold_020.jpg,validation,sooty_mold,Healthy
sooty_mold_077.jpg,validation,sooty_mold,Healthy
sooty_mold_105.jpg,validation,sooty_mold,Healthy
sooty_mold_094.jpg,validation,sooty_mold,Healthy
sooty_mold_087.jpg,validation,sooty_mold,Healthy
sooty_mold_067.jpg,validation,sooty_mold,Healthy
sooty_mold_149.jpg,validation,sooty_mold,Healthy
sooty_mold_083.jpg,validation,sooty_mold,Healthy
sooty_mold_097.jpg,validation,sooty_mold,Healthy
sooty_mold_125.jpg,validation,sooty_mold,Healthy
sooty_mold_171.jpg,validation,sooty_mold,Healthy
sooty_mold_039.jpg,validation,sooty_mold,Healthy
sooty_mold_187.jpg,validation,sooty_mold,Healthy
sooty_mold_126.jpg,validation,sooty_mold,Healthy
sooty_mold_174.jpg,validation,sooty_mold,Healthy
sooty_mold_165.jpg,validation,sooty_mold,Healthy
healthy_leaf_096.jpg,test,healthy,Healthy
healthy_leaf_116.jpg,test,healthy,Healthy
healthy_leaf_136.jpg,test,healthy,Healthy
healthy_leaf_196.jpg,test,healthy,Healthy
healthy_leaf_079.jpg,test,healthy,Healthy
healthy_leaf_118.jpg,test,healthy,Healthy
healthy_leaf_076.jpg,test,healthy,Healthy
healthy_leaf_144.jpg,test,healthy,Healthy
healthy_leaf_166.jpg,test,healthy,Healthy
healthy_leaf_099.jpg,test,healthy,Healthy
healthy_leaf_030.jpg,test,healthy,Healthy
healthy_leaf_115.jpg,test,healthy,Healthy
healthy_leaf_019.jpg,test,healthy,Healthy
healthy_leaf_159.jpg,test,healthy,Healthy
healthy_leaf_006.jpg,test,healthy,Healthy
healthy_leaf_153.jpg,test,healthy,Healthy
healthy_leaf_175.jpg,test,healthy,Healthy
healthy_leaf_070.jpg,test,healthy,Healthy
healthy_leaf_080.jpg,test,healthy,Healthy
healthy_leaf_129.jpg,test,healthy,Healthy
healthy_leaf_025.jpg,test,healthy,Healthy
healthy_leaf_069.jpg,test,healthy,Healthy
healthy_leaf_151.jpg,test,healthy,Healthy
healthy_leaf_173.jpg,test,healthy,Healthy
healthy_leaf_061.jpg,test,healthy,Healthy
healthy_leaf_141.jpg,test,healthy,Healthy
healthy_leaf_178.jpg,test,healthy,Healthy
healthy_leaf_068.jpg,test,healthy,Healthy
healthy_leaf_046.jpg,test,healthy,Healthy
healthy_leaf_010.jpg,test,healthy,Healthy
leaf_rust_096.jpg,test,leaf_rust,Healthy
leaf_rust_116.jpg,test,leaf_rust,Healthy
leaf_rust_136.jpg,test,leaf_rust,Healthy
leaf_rust_196.jpg,test,leaf_rust,Healthy
leaf_rust_079.jpg,test,leaf_rust,Healthy
leaf_rust_118.jpg,test,leaf_rust,Healthy
leaf_rust_076.jpg,test,leaf_rust,Healthy
leaf_rust_144.jpg,test,leaf_rust,Healthy
leaf_rust_166.jpg,test,leaf_rust,Healthy
leaf_rust_099.jpg,test,leaf_rust,Healthy
leaf_rust_030.jpg,test,leaf_rust,Healthy
leaf_rust_115.jpg,test,leaf_rust,Healthy
leaf_rust_019.jpg,test,leaf_rust,Healthy
leaf_rust_159.jpg,test,leaf_rust,Healthy
leaf_rust_006.jpg,test,leaf_rust,Healthy
leaf_rust_153.jpg,test,leaf_rust,Healthy
leaf_rust_175.jpg,test,leaf_rust,Healthy
leaf_rust_070.jpg,test,leaf_rust,Healthy
leaf_rust_080.jpg,test,leaf_rust,Healthy
leaf_rust_129.jpg,test,leaf_rust,Healthy
leaf_rust_025.jpg,test,leaf_rust,Healthy
leaf_rust_069.jpg,test,leaf_rust,Healthy
leaf_rust_151.jpg,test,leaf_rust,Healthy
leaf_rust_173.jpg,test,leaf_rust,Healthy
leaf_rust_061.jpg,test,leaf_rust,Healthy
leaf_rust_141.jpg,test,leaf_rust,Healthy
leaf_rust_178.jpg,test,leaf_rust,Healthy
leaf_rust_068.jpg,test,leaf_rust,Healthy
leaf_rust_046.jpg,test,leaf_rust,Healthy
leaf_rust_010.jpg,test,leaf_rust,Healthy
leaf_spot_096.jpg,test,leaf_spot,Healthy
leaf_spot_116.jpg,test,leaf_spot,Healthy
leaf_spot_136.jpg,test,leaf_spot,Healthy
leaf_spot_196.jpg,test,leaf_spot,Healthy
leaf_spot_079.jpg,test,leaf_spot,Healthy
leaf_spot_118.jpg,test,leaf_spot,Healthy
leaf_spot_076.jpg,test,leaf_spot,Healthy
leaf_spot_144.jpg,test,leaf_spot,Healthy
leaf_spot_166.jpg,test,leaf_spot,Healthy
leaf_spot_099.jpg,test,leaf_spot,Healthy
leaf_spot_030.jpg,test,leaf_spot,Healthy
leaf_spot_115.jpg,test,leaf_spot,Healthy
leaf_spot_019.jpg,test,leaf_spot,Healthy
leaf_spot_159.jpg,test,leaf_spot,Healthy
leaf_spot_006.jpg,test,leaf_spot,Healthy
leaf_spot_153.jpg,test,leaf_spot,Healthy
leaf_spot_175.jpg,test,leaf_spot,Healthy
leaf_spot_070.jpg,test,leaf_spot,Healthy
leaf_spot_080.jpg,test,leaf_spot,Healthy
leaf_spot_129.jpg,test,leaf_spot,Healthy
leaf_spot_025.jpg,test,leaf_spot,Healthy
leaf_spot_069.jpg,test,leaf_spot,Healthy
leaf_spot_151.jpg,test,leaf_spot,Healthy
leaf_spot_173.jpg,test,leaf_spot,Healthy
leaf_spot_061.jpg,test,leaf_spot,Healthy
leaf_spot_141.jpg,test,leaf_spot,Healthy
leaf_spot_178.jpg,test,leaf_spot,Healthy
leaf_spot_068.jpg,test,leaf_spot,Healthy
leaf_spot_046.jpg,test,leaf_spot,Healthy
leaf_spot_010.jpg,test,leaf_spot,Healthy
brown_spot_096.jpg,test,brown_spot,Healthy
brown_spot_116.jpg,test,brown_spot,Healthy
brown_spot_136.jpg,test,brown_spot,Healthy
brown_spot_196.jpg,test,brown_spot,Healthy
brown_spot_079.jpg,test,brown_spot,Healthy
brown_spot_118.jpg,test,brown_spot,Healthy
brown_spot_076.jpg,test,brown_spot,Healthy
brown_spot_144.jpg,test,brown_spot,Healthy
brown_spot_166.jpg,test,brown_spot,Healthy
brown_spot_099.jpg,test,brown_spot,Healthy
brown_spot_030.jpg,test,brown_spot,Healthy
brown_spot_115.jpg,test,brown_spot,Healthy
brown_spot_019.jpg,test,brown_spot,Healthy
brown_spot_159.jpg,test,brown_spot,Healthy
brown_spot_006.jpg,test,brown_spot,Healthy
brown_spot_153.jpg,test,brown_spot,Healthy
brown_spot_175.jpg,test,brown_spot,Healthy
brown_spot_070.jpg,test,brown_spot,Healthy
brown_spot_080.jpg,test,brown_spot,Healthy
brown_spot_129.jpg,test,brown_spot,Healthy
brown_spot_025.jpg,test,brown_spot,Healthy
brown_spot_069.jpg,test,brown_spot,Healthy
brown_spot_151.jpg,test,brown_spot,Healthy
brown_spot_173.jpg,test,brown_spot,Healthy
brown_spot_061.jpg,test,brown_spot,Healthy
brown_spot_141.jpg,test,brown_spot,Healthy
brown_spot_178.jpg,test,brown_spot,Healthy
brown_spot_068.jpg,test,brown_spot,Healthy
brown_spot_046.jpg,test,brown_spot,Healthy
brown_spot_010.jpg,test,brown_spot,Healthy
sooty_mold_096.jpg,test,sooty_mold,Healthy
sooty_mold_116.jpg,test,sooty_mold,Healthy
sooty_mold_136.jpg,test,sooty_mold,Healthy
sooty_mold_196.jpg,test,sooty_mold,Healthy
sooty_mold_079.jpg,test,sooty_mold,Healthy
sooty_mold_118.jpg,test,sooty_mold,Healthy
sooty_mold_076.jpg,test,sooty_mold,Healthy
sooty_mold_144.jpg,test,sooty_mold,Healthy
sooty_mold_166.jpg,test,sooty_mold,Healthy
sooty_mold_099.jpg,test,sooty_mold,Healthy
sooty_mold_030.jpg,test,sooty_mold,Healthy
sooty_mold_115.jpg,test,sooty_mold,Healthy
sooty_mold_019.jpg,test,sooty_mold,Healthy
sooty_mold_159.jpg,test,sooty_mold,Healthy
sooty_mold_006.jpeg,test,sooty_mold,Healthy
sooty_mold_153.jpg,test,sooty_mold,Healthy
sooty_mold_175.jpg,test,sooty_mold,Healthy
sooty_mold_070.jpg,test,sooty_mold,Healthy
sooty_mold_080.jpg,test,sooty_mold,Healthy
sooty_mold_129.jpg,test,sooty_mold,Healthy
sooty_mold_025.jpg,test,sooty_mold,Healthy
sooty_mold_069.jpg,test,sooty_mold,Healthy
sooty_mold_151.jpg,test,sooty_mold,Healthy
sooty_mold_173.jpg,test,sooty_mold,Healthy
sooty_mold_061.jpg,test,sooty_mold,Healthy
sooty_mold_141.jpg,test,sooty_mold,Healthy
sooty_mold_178.jpg,test,sooty_mold,Healthy
sooty_mold_068.jpg,test,sooty_mold,Healthy
sooty_mold_046.jpg,test,sooty_mold,Healthy
sooty_mold_010.jpeg,test,sooty_mold,Healthy
